"From","To"
"1994218459","1986352744"
"1994218459","1583444267"
"2249348384","2904335269"
"2249348384","2902864754"
"2249348384","2859719304"
"2249348384","2793126336"
"2249348384","2785944772"
"2249348384","2757194945"
"2249348384","2584956115"
"2249348384","2584541748"
"2249348384","2277327339"
"2249348384","2056810166"
"2140726819","2593559024"
"2140726819","2530355253"
"2140726819","2130115909"
"2140726819","2129158777"
"2140726819","2102769722"
"2140726819","2058655839"
"2140726819","2031545473"
"2140726819","2025820016"
"2140726819","2016444923"
"566632794","2902460781"
"566632794","2898029502"
"566632794","2808522994"
"566632794","2765740971"
"566632794","2735730906"
"566632794","2610269739"
"566632794","2529582982"
"2033940014","2900746350"
"2033940014","2592306054"
"2033940014","2591975457"
"2033940014","2174759467"
"2033940014","2154310709"
"2033940014","2128920288"
"2033940014","2108592784"
"2033940014","2098195052"
"2033940014","2065711365"
"2033940014","2013565294"
"2033940014","1966006157"
"2033940014","1909179892"
"2033940014","1552678989"
"2033940014","1508837600"
"2033940014","1482204708"
"2050752186","2904801268"
"2050752186","2766308785"
"2050752186","2115897892"
"2050752186","1971791836"
"2613598864","2768096408"
"2613598864","2761319512"
"2613598864","2749549468"
"2613598864","2747133643"
"2057316413","2907339407"
"2057316413","2796012379"
"2057316413","2765140431"
"2057316413","2745556151"
"2057316413","2736230321"
"2057316413","2566522375"
"2057316413","2555025733"
"2057316413","2492563629"
"2057316413","2467638268"
"2057316413","2418055795"
"2057316413","2413988721"
"2057316413","2335063542"
"2057316413","2327609751"
"2057316413","2281037046"
"2057316413","2211909839"
"2057316413","2187897171"
"2057316413","2184880667"
"2057316413","2126723556"
"2057316413","2118215850"
"2057316413","2114078816"
"2057316413","2113433850"
"2057316413","2111696364"
"2057316413","2110650735"
"2057316413","2104971120"
"2057316413","2085811174"
"2057316413","2085784426"
"2057316413","2075411516"
"2057316413","2063560963"
"2057316413","2025404176"
"2057316413","2024824414"
"2057316413","2023166451"
"2057316413","2016058632"
"2057316413","2012286831"
"2057316413","2012273251"
"2057316413","1997076430"
"2057316413","1996159329"
"2057316413","1993717658"
"2057316413","1992443227"
"2057316413","1990959758"
"2057316413","1982079951"
"2057316413","1977945774"
"2057316413","1965758994"
"2057316413","1844378200"
"2057316413","1806049801"
"2057316413","1792773842"
"2057316413","1762048912"
"2057316413","1708259486"
"2057316413","1632432068"
"2057316413","1606600721"
"2057316413","1595897943"
"2057316413","1573862001"
"2057316413","1565914161"
"2057316413","1559376643"
"2057316413","1558816041"
"2057316413","1554436272"
"2057316413","651404613"
"2057316413","393204645"
"2057316413","175573758"
"2057316413","142546692"
"1802130322","2900350755"
"1802130322","2892576680"
"1802130322","2890774532"
"1802130322","2804314734"
"1802130322","2794676752"
"1802130322","2794618626"
"1802130322","2766146941"
"1802130322","2755945217"
"1802130322","2738737561"
"1802130322","2736924884"
"1802130322","2600686939"
"1802130322","2594445229"
"1802130322","2588677838"
"1802130322","2498905319"
"1802130322","2495079004"
"1802130322","2493012350"
"1802130322","2488172819"
"1802130322","2419513937"
"1802130322","2414377256"
"1802130322","2397701198"
"1802130322","2338316710"
"1802130322","2314054782"
"1802130322","2304754292"
"1802130322","2292662385"
"1802130322","2285806206"
"1802130322","2263671065"
"1802130322","2263212207"
"1802130322","2248108454"
"1802130322","2238968713"
"1802130322","2213288392"
"1802130322","2189289587"
"1802130322","2186964988"
"1802130322","2186045436"
"1802130322","2185518210"
"1802130322","2184135908"
"1802130322","2183555851"
"1802130322","2182688332"
"1802130322","2173462843"
"1802130322","2170656986"
"1802130322","2167418170"
"1802130322","2162366958"
"1802130322","2161047347"
"1802130322","2159419130"
"1802130322","2157943203"
"1802130322","2152223323"
"1802130322","2149556349"
"1802130322","2146558736"
"1802130322","2145116747"
"1802130322","2144334692"
"1802130322","2144190259"
"1802130322","2143035744"
"1802130322","2138396541"
"1802130322","2133724263"
"1802130322","2131832835"
"1802130322","2129775533"
"1802130322","2128182830"
"1802130322","2127775997"
"1802130322","2127553871"
"1802130322","2122179916"
"1802130322","2121641103"
"1802130322","2121494450"
"1802130322","2120245236"
"1802130322","2117578418"
"1802130322","2116707358"
"1802130322","2115815610"
"1802130322","2115748934"
"1802130322","2113633663"
"1802130322","2106792562"
"1802130322","2105647618"
"1802130322","2104104300"
"1802130322","2103708509"
"1802130322","2098201232"
"1802130322","2096682767"
"1802130322","2096395588"
"1802130322","2095504333"
"1802130322","2092740799"
"1802130322","2092380782"
"1802130322","2091750737"
"1802130322","2091426546"
"1802130322","2087739847"
"1802130322","2086434666"
"1802130322","2081243293"
"1802130322","2080874922"
"1802130322","2080524170"
"1802130322","2078239353"
"1802130322","2076995819"
"1802130322","2074477398"
"1802130322","2073926005"
"1802130322","2070092154"
"1802130322","2069372503"
"1802130322","2068848991"
"1802130322","2067739983"
"1802130322","2065892400"
"1802130322","2063185797"
"1802130322","2054991574"
"1802130322","2051961313"
"1802130322","2051300332"
"1802130322","2049169605"
"1802130322","2049047531"
"1802130322","2045627329"
"1802130322","2038282574"
"1802130322","2036392606"
"1802130322","2035169621"
"1802130322","2030612066"
"1802130322","2024988664"
"1802130322","2021496956"
"1802130322","2021332322"
"1802130322","2015115059"
"1802130322","2013257569"
"1802130322","2012253629"
"1802130322","2011881379"
"1802130322","2009101333"
"1802130322","2007707797"
"1802130322","2007287006"
"1802130322","2007158807"
"1802130322","1997948684"
"1802130322","1994584662"
"1802130322","1994236645"
"1802130322","1993077926"
"1802130322","1992522466"
"1802130322","1991867450"
"1802130322","1991019508"
"1802130322","1991000878"
"1802130322","1990950416"
"1802130322","1986710028"
"1802130322","1986644937"
"1802130322","1984558542"
"1802130322","1982564000"
"1802130322","1977429321"
"1802130322","1974814264"
"1802130322","1973142259"
"1802130322","1971121491"
"1802130322","1965742472"
"1802130322","1964731129"
"1802130322","1962187657"
"1802130322","1772622890"
"1802130322","1699349104"
"1802130322","1678171433"
"1802130322","1619481971"
"1802130322","1577969850"
"1802130322","1573996280"
"1802130322","1550641234"
"1802130322","1539966151"
"1802130322","1525817330"
"1802130322","1524615946"
"1802130322","1513946845"
"1802130322","1509757849"
"1802130322","1497068149"
"1802130322","1490074579"
"1802130322","238888144"
"1802130322","185754135"
"1802130322","176906168"
"1802130322","95352527"
"1802130322","84303959"
"1802130322","68514213"
"1802130322","34563300"
"2163437137","2265227282"
"2163437137","2247964642"
"2163437137","2170254127"
"2163437137","2105214078"
"2163437137","2096628773"
"2163437137","2038401871"
"2163437137","1570936302"
"2025820016","2470052508"
"2025820016","2233939501"
"2025820016","2198847350"
"2025820016","2079099855"
"2025820016","2009831127"
"2025820016","1988609313"
"2025820016","1662890184"
"2025820016","1509207604"
"2025820016","1494185395"
"2094032847","2082518466"
"2002040344","1976890234"
"2002040344","1974131527"
"2002040344","1967289029"
"2002040344","1583444267"
"2802834515","2900064782"
"2802834515","2887678204"
"1890278268","2622138225"
"1890278268","2604408565"
"1890278268","2321495058"
"1890278268","2273303309"
"1890278268","2117679835"
"1890278268","2113116353"
"1890278268","2104967918"
"1890278268","2094029545"
"1890278268","2045474314"
"1890278268","1982564000"
"1890278268","1979739020"
"1890278268","1522120993"
"1890278268","55385738"
"1890278268","35865039"
"2040093441","2163252098"
"2040093441","2147002372"
"2040093441","2140899558"
"2040093441","2081855976"
"2040093441","2065901954"
"2040093441","2034589592"
"2040093441","2016144340"
"2040093441","1997542171"
"2040093441","1987672028"
"2040093441","40503313"
"2239498736","2903659609"
"2239498736","2765409735"
"2239498736","2751768089"
"2239498736","2602456567"
"2034073080","2796628308"
"2034073080","2795415132"
"2034073080","2790135460"
"2034073080","2750743421"
"2034073080","2557409944"
"2034073080","2552865176"
"2034073080","2235214564"
"2034073080","2170300267"
"2034073080","2169362423"
"2034073080","2073713349"
"2034073080","2052850948"
"2034073080","2050686375"
"2034073080","2045323632"
"2034073080","2026925887"
"2034073080","2016366479"
"2034073080","2006563351"
"2034073080","1806367941"
"2034073080","1516131756"
"2034073080","1504439520"
"2034073080","260833595"
"2034073080","162052648"
"2605839703","2891399597"
"2605839703","2808494527"
"2605839703","2806429164"
"2605839703","2800163029"
"2605839703","2766961121"
"2605839703","2750322552"
"2605839703","2737004052"
"2605839703","2725915207"
"2066387394","2741751197"
"2066387394","2490956701"
"2066387394","2400453182"
"2066387394","2271759141"
"2066387394","2023765994"
"2066387394","1986328445"
"2066387394","1985342167"
"2066387394","1975380763"
"2066387394","265579501"
"2745633443","2884061206"
"2745633443","2796990159"
"2745633443","2787238451"
"2047635976","2889029536"
"2047635976","2640614291"
"2047635976","2588802289"
"2047635976","2553585860"
"2047635976","2516243374"
"2047635976","2474345905"
"2047635976","2406774842"
"2047635976","2291875999"
"2047635976","2265448396"
"2047635976","2262179385"
"2047635976","2176517589"
"2047635976","2163697094"
"2047635976","2153027504"
"2047635976","2150148357"
"2047635976","2144368566"
"2047635976","2142201442"
"2047635976","2135961839"
"2047635976","2135318666"
"2047635976","2124293965"
"2047635976","2121098238"
"2047635976","2117701113"
"2047635976","2116938101"
"2047635976","2084967119"
"2047635976","2075576281"
"2047635976","2065451332"
"2047635976","2017231998"
"2047635976","2016612615"
"2047635976","2005168186"
"2047635976","2002297348"
"2047635976","1993562201"
"2047635976","1984324662"
"2047635976","1949140393"
"2047635976","1722754901"
"2047635976","1649167649"
"2047635976","1522308784"
"2047635976","404482434"
"2745645979","2904350434"
"2745645979","2902609282"
"2745645979","2901599503"
"2745645979","2900350755"
"2745645979","2890328305"
"2745645979","2883804847"
"2745645979","2805056497"
"2593559024","2903986188"
"2593559024","2903496384"
"2593559024","2900452068"
"2593559024","2899155584"
"2593559024","2892146139"
"2593559024","2792295400"
"2593559024","2789395701"
"2593559024","2741555723"
"2593559024","2729067506"
"2593559024","2621196725"
"2593559024","2613931155"
"2191720934","2898063836"
"2191720934","2885723849"
"2191720934","2800439789"
"2191720934","2795732292"
"2191720934","2791387668"
"2191720934","2789541004"
"2191720934","2769650407"
"2191720934","2580277256"
"2191720934","2580254850"
"2191720934","2496996309"
"2191720934","2341715782"
"1021000864","2905056913"
"1021000864","2904711221"
"1021000864","2903594291"
"1021000864","2899004764"
"1021000864","2895820814"
"1021000864","2892548670"
"1021000864","2891505046"
"1021000864","2891501638"
"1021000864","2889631416"
"1021000864","2888666836"
"1021000864","2887266628"
"1021000864","2887152154"
"1021000864","2886763628"
"1021000864","2884979925"
"1021000864","2884304319"
"1021000864","2835796599"
"1021000864","2815955081"
"1021000864","2808921551"
"1021000864","2807416815"
"1021000864","2806928475"
"1021000864","2803303225"
"1021000864","2802300734"
"1021000864","2801780791"
"1021000864","2794990183"
"1021000864","2792004523"
"1021000864","2791360973"
"1021000864","2783224983"
"1021000864","2782647799"
"1021000864","2773943570"
"1021000864","2767256770"
"1021000864","2746458017"
"1021000864","2598044143"
"1021000864","2594589705"
"1021000864","2552212446"
"1021000864","2547154634"
"1021000864","2530321009"
"1021000864","2469168037"
"1021000864","2299225627"
"1021000864","2291118407"
"1021000864","2231578420"
"2591975457","2766359255"
"2106631063","2738577130"
"2106631063","2288090628"
"2106631063","2147024060"
"2106631063","2123676337"
"2106631063","2091708739"
"2106631063","2087342347"
"2106631063","2081275727"
"2106631063","2050123348"
"2106631063","2034705315"
"2106631063","2017397071"
"2106631063","2001871039"
"2106631063","1970045098"
"2040193019","2768994686"
"2040193019","2548885367"
"2040193019","2469741401"
"2040193019","2307140574"
"2040193019","2137649362"
"2040193019","2132428744"
"2040193019","2005930214"
"2040193019","1991941763"
"2040193019","1978026968"
"2040193019","139752832"
"2040193019","68514213"
"1991336385","2807352528"
"1991336385","2803348209"
"1991336385","2793632918"
"1991336385","2791937108"
"1991336385","2767791169"
"1991336385","2558996419"
"1991336385","2555394925"
"1991336385","2555314887"
"1991336385","2532998120"
"1991336385","2509986695"
"1991336385","2464579790"
"1991336385","2439291928"
"1991336385","2307166581"
"1991336385","2265761864"
"1991336385","2258796856"
"1991336385","2221264743"
"1991336385","2037598628"
"1991336385","1976071992"
"1991336385","615551120"
"2801708802","2901204967"
"2801708802","2899489554"
"1841625540","2626610775"
"1841625540","2529847880"
"1841625540","2495079004"
"1841625540","2297629153"
"1841625540","2162356402"
"1841625540","2111726283"
"1841625540","2101906757"
"1841625540","2077385858"
"1841625540","2068358256"
"1841625540","2057171591"
"1841625540","2021820997"
"1910914638","2883713496"
"1910914638","2846311815"
"1910914638","2809081890"
"1910914638","2806306347"
"1910914638","2761077435"
"1910914638","2725038841"
"1910914638","2611365439"
"1910914638","2606671349"
"1910914638","2557395884"
"1910914638","2550706999"
"1910914638","2546379447"
"1910914638","2509432550"
"1910914638","2492434965"
"1910914638","2489943088"
"1910914638","2470510032"
"1910914638","2418922443"
"1910914638","2406560334"
"1910914638","2298470873"
"1910914638","2283043143"
"1910914638","2277805675"
"1910914638","2276232718"
"1910914638","2194714154"
"1910914638","2186576501"
"1910914638","2160038058"
"1910914638","2159471642"
"1910914638","2154947416"
"1910914638","2152842930"
"1910914638","2146053415"
"1910914638","2145718333"
"1910914638","2135465664"
"1910914638","2133816216"
"1910914638","2133134660"
"1910914638","2125721888"
"1910914638","2124033461"
"1910914638","2118793170"
"1910914638","2116386566"
"1910914638","2115019586"
"1910914638","2107897634"
"1910914638","2106404266"
"1910914638","2100389218"
"1910914638","2093359132"
"1910914638","2092391499"
"1910914638","2091154441"
"1910914638","2086319326"
"1910914638","2070870127"
"1910914638","2064104126"
"1910914638","2064021285"
"1910914638","2061078266"
"1910914638","2059603591"
"1910914638","2058294937"
"1910914638","2057187746"
"1910914638","2056179849"
"1910914638","2055858911"
"1910914638","2053367296"
"1910914638","2052699813"
"1910914638","2052526656"
"1910914638","2038979686"
"1910914638","2035466841"
"1910914638","2034309518"
"1910914638","2024296872"
"1910914638","2022223506"
"1910914638","2021900444"
"1910914638","2020482702"
"1910914638","2015995283"
"1910914638","2014782383"
"1910914638","2012286831"
"1910914638","1999687923"
"1910914638","1993981584"
"1910914638","1992739332"
"1910914638","1991447625"
"1910914638","1988826307"
"1910914638","1986910129"
"1910914638","1985791643"
"1910914638","1970193284"
"1910914638","1964494823"
"1910914638","1950856830"
"1910914638","1908675586"
"1910914638","1744014278"
"1910914638","1694849422"
"1910914638","1610416291"
"1910914638","1522599469"
"1910914638","1494104019"
"1910914638","90982175"
"1910914638","4245429"
"1815995214","2738581315"
"1815995214","2576494291"
"1815995214","2545739436"
"1815995214","2504641618"
"1815995214","2414377256"
"1815995214","2407156261"
"1815995214","2295788983"
"1815995214","2213288392"
"1815995214","2186964988"
"1815995214","2182688332"
"1815995214","2170656986"
"1815995214","2169272228"
"1815995214","2166543795"
"1815995214","2166120289"
"1815995214","2142567025"
"1815995214","2138388537"
"1815995214","2126849189"
"1815995214","2120245236"
"1815995214","2105647618"
"1815995214","2102700854"
"1815995214","2098605929"
"1815995214","2095504333"
"1815995214","2086434666"
"1815995214","2081878128"
"1815995214","2074477398"
"1815995214","2068848991"
"1815995214","2068819488"
"1815995214","2066155854"
"1815995214","2065892400"
"1815995214","2059438893"
"1815995214","2049251153"
"1815995214","2048538744"
"1815995214","2043159316"
"1815995214","2042892811"
"1815995214","2024988664"
"1815995214","2021332322"
"1815995214","2015603385"
"1815995214","2007158807"
"1815995214","1999108254"
"1815995214","1992522466"
"1815995214","1987896716"
"1815995214","1982564000"
"1815995214","1969982810"
"1815995214","1965277567"
"1815995214","1965081257"
"1815995214","1699349104"
"1815995214","1560925218"
"1815995214","238888144"
"1134358272","2903322541"
"1134358272","2791687713"
"1134358272","2770284677"
"1134358272","2754636062"
"1134358272","2743272648"
"1134358272","2590948203"
"1134358272","2569672333"
"1134358272","2556769899"
"1134358272","2462736870"
"1134358272","2281037046"
"2162449772","2893669639"
"2162449772","2765658614"
"2162449772","2740821427"
"2162449772","2734874663"
"2162449772","2677170573"
"2162449772","2625238581"
"2162449772","2570209126"
"2162449772","2520482169"
"2162449772","2492563629"
"2162449772","2290803316"
"2162449772","2187088035"
"2162449772","2173450663"
"2162449772","2170027555"
"2162449772","2118006728"
"2162449772","2097703490"
"2162449772","2081648340"
"2162449772","2065355360"
"2162449772","2059615508"
"2162449772","2048113411"
"2162449772","2001912533"
"2162449772","1541089782"
"1749406788","2801054185"
"1749406788","2580686561"
"1749406788","2500796695"
"1749406788","2488172819"
"1749406788","2260151861"
"1749406788","2233360550"
"1749406788","2199687929"
"1749406788","2188461511"
"1749406788","2187449116"
"1749406788","2185171820"
"1749406788","2181374068"
"1749406788","2122218263"
"1749406788","2121210812"
"1749406788","2114973746"
"1749406788","2097908188"
"1749406788","2054691916"
"1749406788","2053334296"
"1749406788","2037306723"
"1749406788","2014185424"
"1749406788","1998967511"
"1749406788","1796846811"
"1749406788","1548754865"
"1749406788","124356227"
"2082032447","2846806967"
"2082032447","2808494527"
"2082032447","2725915207"
"2082032447","2601326667"
"2082032447","2564701426"
"2082032447","2556622056"
"2082032447","2477818243"
"2082032447","2345086491"
"2027996461","2115806435"
"1991941763","2109470691"
"2025391764","2077810032"
"2025393590","2790642411"
"2025393590","2788151134"
"2025393590","2760306402"
"2025393590","2737846706"
"2025393590","2603557277"
"2025393590","2288036231"
"2025393590","2275944395"
"2025393590","2188495632"
"2025393590","2156850025"
"2025393590","2135485910"
"2025393590","2082925743"
"2025393590","2002836992"
"2025393590","1648296995"
"2025393590","1513878734"
"2025393590","1481140986"
"2025393590","1000780689"
"2048278428","2888318815"
"2048278428","2798094593"
"2048278428","2796361604"
"2048278428","2768096408"
"2048278428","2762383807"
"2048278428","2759832051"
"2048278428","2749247990"
"2048278428","2748231115"
"2048278428","2614650578"
"2048278428","2567232251"
"2048278428","2488987723"
"2048278428","2421306627"
"2048278428","2173822147"
"2048278428","2173447494"
"2048278428","2173388148"
"1881391228","2811216089"
"1881391228","2803619188"
"2027013866","2032710555"
"2027013866","2023199234"
"2073786480","2901716705"
"2073786480","2766088648"
"2073786480","2100482023"
"2073786480","2088044487"
"2073786480","2082107100"
"2073786480","2075186768"
"2073786480","1867381055"
"2073786480","83941256"
"982880943","2905180785"
"982880943","2899230772"
"982880943","2793750337"
"982880943","2621842652"
"982880943","2525230011"
"982880943","2512613317"
"982880943","2497022333"
"982880943","2360638623"
"982880943","1962863291"
"2089752139","43078506"
"2021392197","2574904711"
"2021392197","2492374639"
"2021392197","2470052508"
"2021392197","2339181936"
"2021392197","2135113492"
"2021392197","2033079808"
"2021392197","2029866471"
"2021392197","2019753053"
"2021392197","2009226446"
"2021392197","2007229395"
"2021392197","2005415722"
"2021392197","1509207604"
"2021392197","1504910957"
"2021392197","171690214"
"2021392197","36067830"
"1994616747","2895090983"
"1994616747","2890258122"
"1994616747","2822998185"
"1994616747","2794329575"
"1994616747","2789533359"
"1994616747","2788109079"
"1994616747","2620278287"
"1994616747","2529541939"
"1994616747","2527524396"
"1994616747","2513652276"
"1994616747","2339384749"
"1994616747","2301427456"
"1994616747","2295516319"
"1994616747","2287506729"
"1994616747","2275629677"
"1994616747","2263839214"
"1994616747","2175537309"
"1994616747","2170832579"
"1994616747","2118824774"
"1994616747","2068757896"
"1994616747","2060681882"
"1994616747","2041432486"
"1994616747","1976627881"
"1994616747","1968160266"
"1994616747","1488569243"
"1994616747","56974364"
"1985690616","2907406336"
"1985690616","2904445630"
"1985690616","2897882439"
"1985690616","2805010989"
"1985690616","2790818730"
"1985690616","2771093597"
"1985690616","2769878146"
"1985690616","2750922153"
"1985690616","2621518241"
"1985690616","2601484670"
"1985690616","2599035873"
"1985690616","2593155300"
"1985690616","2588677838"
"1985690616","2580981876"
"1985690616","2542440196"
"1985690616","2482176234"
"1985690616","2478234120"
"1985690616","2460208631"
"1985690616","2407660734"
"1985690616","2405092573"
"1985690616","2263510357"
"1985690616","2220443548"
"1985690616","2187586188"
"1985690616","2164856000"
"1985690616","2162915599"
"1985690616","2153524153"
"1985690616","2142562233"
"1985690616","2136040727"
"1985690616","2135455887"
"1985690616","2122757605"
"1985690616","2120445341"
"1985690616","2119225680"
"1985690616","2115157348"
"1985690616","2112361420"
"1985690616","2106294226"
"1985690616","2102253477"
"1985690616","2090684761"
"1985690616","2086238241"
"1985690616","2084773904"
"1985690616","2082925743"
"1985690616","2081122898"
"1985690616","2078231603"
"1985690616","2074905728"
"1985690616","2069415362"
"1985690616","2067501254"
"1985690616","2065589403"
"1985690616","2062240388"
"1985690616","2059163840"
"1985690616","2049372682"
"1985690616","2048461097"
"1985690616","2038952390"
"1985690616","2038235942"
"1985690616","2033094284"
"1985690616","2032841931"
"1985690616","2032402175"
"1985690616","2028663150"
"1985690616","2011847532"
"1985690616","2008920958"
"1985690616","2003334184"
"1985690616","2001616711"
"1985690616","2001390042"
"1985690616","1988338180"
"1985690616","1985679142"
"1985690616","1984569404"
"1985690616","1983635535"
"1985690616","1979285209"
"1985690616","1979183039"
"1985690616","1976531210"
"1985690616","1974545364"
"1985690616","1964766412"
"1985690616","1906379158"
"1985690616","1833120343"
"1985690616","1746294722"
"1985690616","1581798399"
"1985690616","1551680847"
"1985690616","1522743160"
"1985690616","1500822104"
"1985690616","1498222230"
"1985690616","1155563577"
"1985690616","830261496"
"1985690616","246829850"
"1985690616","189517364"
"1985690616","126061604"
"1985690616","29671087"
"1985690616","26269123"
"1759741813","2736924884"
"1759741813","2615236232"
"1759741813","2548035678"
"1759741813","2406126269"
"1759741813","2357807807"
"1759741813","2270123616"
"1759741813","2196703117"
"1759741813","2170836098"
"1759741813","2124470082"
"1759741813","2096935499"
"1759741813","2094864959"
"1759741813","2075140181"
"1759741813","2047733065"
"1759741813","2038561439"
"1759741813","2026764348"
"1759741813","2020282931"
"1759741813","2003125260"
"1759741813","1999290016"
"1759741813","1972050640"
"1759741813","1871403159"
"1759741813","1534628287"
"1759741813","196621927"
"1773310576","2845011552"
"1773310576","2766853860"
"1773310576","2765774746"
"1773310576","2757509768"
"1773310576","2742981761"
"1773310576","2625160197"
"1773310576","2613329465"
"1773310576","2574915878"
"1773310576","2568888405"
"1773310576","2509448279"
"1773310576","2465185290"
"1773310576","2345779373"
"1773310576","2265800132"
"1773310576","2185671388"
"1773310576","2183553731"
"1773310576","2170399770"
"1773310576","2170146873"
"1773310576","2132835719"
"1773310576","2130348455"
"1773310576","2129128157"
"1773310576","2109047170"
"1773310576","2107351498"
"1773310576","2107220286"
"1773310576","2103781264"
"1773310576","2097797528"
"1773310576","2083499815"
"1773310576","2070914596"
"1773310576","2063198852"
"1773310576","2063150135"
"1773310576","2045403957"
"1773310576","2025012083"
"1773310576","2022986287"
"1773310576","2022143738"
"1773310576","2015115059"
"1773310576","2003094673"
"1773310576","2000732377"
"1773310576","2000045980"
"1773310576","1996229960"
"1773310576","1995765666"
"1773310576","1982564000"
"1773310576","1976355264"
"1773310576","1969795076"
"1773310576","1967874852"
"1773310576","1908503869"
"1773310576","1873540812"
"1773310576","1687430918"
"1773310576","1490333825"
"1773310576","1482734071"
"1766971555","2151534635"
"1766971555","2110618003"
"1766971555","2110163589"
"1766971555","2006003353"
"1766971555","1998812839"
"1766971555","1995378634"
"1766971555","1980598262"
"1766971555","1967374088"
"1766971555","238888144"
"2295459518","2621500768"
"1982564000","2907397489"
"1982564000","2906927267"
"1982564000","2904326913"
"1982564000","2900369057"
"1982564000","2900201388"
"1982564000","2897280189"
"1982564000","2884631565"
"1982564000","2884566895"
"1982564000","2883370365"
"1982564000","2804001785"
"1982564000","2803742707"
"1982564000","2801263736"
"1982564000","2795567408"
"1982564000","2793784725"
"1982564000","2793400960"
"1982564000","2791050802"
"1982564000","2790484408"
"1982564000","2790030474"
"1982564000","2785944772"
"1982564000","2775516587"
"1982564000","2774307862"
"1982564000","2768742954"
"1982564000","2768096408"
"1982564000","2766853860"
"1982564000","2766115035"
"1982564000","2765658614"
"1982564000","2765488668"
"1982564000","2762840986"
"1982564000","2752219151"
"1982564000","2750592269"
"1982564000","2738138498"
"1982564000","2726935778"
"1982564000","2613650556"
"1982564000","2609596385"
"1982564000","2604659432"
"1982564000","2604191038"
"1982564000","2599784308"
"1982564000","2587778810"
"1982564000","2565998323"
"1982564000","2563961554"
"1982564000","2561744754"
"1982564000","2560630174"
"1982564000","2558376143"
"1982564000","2552865176"
"1982564000","2544377039"
"1982564000","2530475366"
"1982564000","2522196161"
"1982564000","2516161469"
"1982564000","2495079004"
"1982564000","2490505125"
"1982564000","2484109053"
"1982564000","2483265542"
"1982564000","2480560964"
"1982564000","2470052508"
"1982564000","2432274222"
"1982564000","2411890831"
"1982564000","2407156261"
"1982564000","2402585256"
"1982564000","2401789706"
"1982564000","2400990285"
"1982564000","2398042203"
"1982564000","2363422640"
"1982564000","2341091134"
"1982564000","2338732076"
"1982564000","2335989582"
"1982564000","2320828157"
"1982564000","2268946224"
"1982564000","2264809718"
"1982564000","2243954780"
"1982564000","2189031428"
"1982564000","2187699657"
"1982564000","2185559379"
"1982564000","2185518210"
"1982564000","2163699640"
"1982564000","2162366958"
"1982564000","2161491435"
"1982564000","2153661851"
"1982564000","2152839203"
"1982564000","2149005284"
"1982564000","2148880328"
"1982564000","2143111862"
"1982564000","2137626913"
"1982564000","2137126354"
"1982564000","2135318666"
"1982564000","2134743144"
"1982564000","2132645244"
"1982564000","2129839431"
"1982564000","2128574544"
"1982564000","2126151262"
"1982564000","2123779229"
"1982564000","2118472569"
"1982564000","2113943155"
"1982564000","2113809703"
"1982564000","2108695571"
"1982564000","2106792562"
"1982564000","2100912143"
"1982564000","2094595680"
"1982564000","2093573703"
"1982564000","2091369475"
"1982564000","2089189561"
"1982564000","2087920739"
"1982564000","2082561485"
"1982564000","2080568336"
"1982564000","2080303473"
"1982564000","2078812151"
"1982564000","2076590735"
"1982564000","2072891701"
"1982564000","2070242399"
"1982564000","2070092154"
"1982564000","2068568813"
"1982564000","2066546999"
"1982564000","2066290013"
"1982564000","2065589403"
"1982564000","2064687130"
"1982564000","2064376400"
"1982564000","2062819874"
"1982564000","2062524032"
"1982564000","2060213765"
"1982564000","2058379045"
"1982564000","2057789237"
"1982564000","2055403580"
"1982564000","2053336720"
"1982564000","2053115865"
"1982564000","2051203797"
"1982564000","2050743787"
"1982564000","2047738096"
"1982564000","2047373324"
"1982564000","2045474314"
"1982564000","2044729785"
"1982564000","2041333814"
"1982564000","2041165234"
"1982564000","2039347020"
"1982564000","2038282574"
"1982564000","2038267198"
"1982564000","2038105248"
"1982564000","2037485074"
"1982564000","2036575376"
"1982564000","2034845343"
"1982564000","2034381308"
"1982564000","2033071877"
"1982564000","2032007722"
"1982564000","2031545473"
"1982564000","2028653291"
"1982564000","2026889726"
"1982564000","2026712062"
"1982564000","2026403265"
"1982564000","2025131836"
"1982564000","2023679223"
"1982564000","2021792992"
"1982564000","2020284581"
"1982564000","2018593351"
"1982564000","2016176631"
"1982564000","2008862103"
"1982564000","2004854356"
"1982564000","2003853315"
"1982564000","2000720915"
"1982564000","1997215510"
"1982564000","1995791427"
"1982564000","1989873644"
"1982564000","1988609313"
"1982564000","1987191136"
"1982564000","1985928463"
"1982564000","1984122704"
"1982564000","1983974235"
"1982564000","1982109835"
"1982564000","1972774854"
"1982564000","1971383575"
"1982564000","1969923828"
"1982564000","1965416587"
"1982564000","1939879223"
"1982564000","1894111627"
"1982564000","1835243944"
"1982564000","1830371991"
"1982564000","1786193818"
"1982564000","1731700882"
"1982564000","1678171433"
"1982564000","1631579042"
"1982564000","1595437403"
"1982564000","1592469264"
"1982564000","1573846511"
"1982564000","1572894270"
"1982564000","1555457464"
"1982564000","1553106873"
"1982564000","1509207604"
"1982564000","1021000864"
"1982564000","818353563"
"1982564000","767067438"
"1982564000","597814853"
"1982564000","591121397"
"1982564000","417910068"
"1982564000","257551787"
"1982564000","133619669"
"1982564000","85087878"
"1982564000","84673183"
"1982564000","82712293"
"1982564000","20761671"
